"cancer_type" "species" "correlation"
"leukaemia" "Cheirogaleus_medius" 0.241399266100562
"liver" "Cheirogaleus_medius" 0.288632158863053
"lung" "Cheirogaleus_medius" 0.372934033308775
"lymphoma" "Cheirogaleus_medius" 0.310951859888229
"melanoma" "Cheirogaleus_medius" 0.382062101256563
"mesothelioma" "Cheirogaleus_medius" 0.480375255720238
"oesophagus" "Cheirogaleus_medius" 0.25952144900874
"other tumour types" "Cheirogaleus_medius" 0.432470645122546
"ovarian" "Cheirogaleus_medius" 0.35390918811293
"paediatric" "Cheirogaleus_medius" 0.289910266589662
"pancreas" "Cheirogaleus_medius" 0.270266565919242
"prostate" "Cheirogaleus_medius" 0.250837421166163
"rare other tumour types" "Cheirogaleus_medius" 0.460869565217391
"renal" "Cheirogaleus_medius" 0.303986038471271
"sarcoma" "Cheirogaleus_medius" 0.333959930194512
"skin" "Cheirogaleus_medius" 0.342242886910443
"small intestine" "Cheirogaleus_medius" 0.303489277955554
"soft tissue sarcoma" "Cheirogaleus_medius" 0.348019486105703
"testicular" "Cheirogaleus_medius" 0.191971567037577
"thyroid" "Cheirogaleus_medius" 0.362907786941156
"urothelial" "Cheirogaleus_medius" 0.401465783784682
"uterine" "Cheirogaleus_medius" 0.262489268996583
"all" "Chinchilla_lanigera" 0.213390016399232
"bladder" "Chinchilla_lanigera" 0.265586648329791
"breast" "Chinchilla_lanigera" 0.18349201062273
"central nervous system" "Chinchilla_lanigera" 0.199184201976129
"colon" "Chinchilla_lanigera" 0.264413796290695
"colorectal" "Chinchilla_lanigera" 0.215140756355208
"endometrial" "Chinchilla_lanigera" 0.154444989102504
"gastric" "Chinchilla_lanigera" 0.194078224452784
"glioma" "Chinchilla_lanigera" 0.259851256199264
"head and neck" "Chinchilla_lanigera" 0.198197029966176
"hepatocellular" "Chinchilla_lanigera" 0.196196162154961
"intestine" "Chinchilla_lanigera" 0.17366785209306
"kidney" "Chinchilla_lanigera" 0.318139072460096
"leukaemia" "Chinchilla_lanigera" 0.11673123117443
"liver" "Chinchilla_lanigera" 0.216154985394704
"lung" "Chinchilla_lanigera" 0.271667403690317
"lymphoma" "Chinchilla_lanigera" 0.212862643833602
"melanoma" "Chinchilla_lanigera" 0.256075839672529
"mesothelioma" "Chinchilla_lanigera" 0.357621986786345
"oesophagus" "Chinchilla_lanigera" 0.153801998466129
"other tumour types" "Chinchilla_lanigera" 0.255386722110719
"ovarian" "Chinchilla_lanigera" 0.233146103474932
"paediatric" "Chinchilla_lanigera" 0.201242148213889
"pancreas" "Chinchilla_lanigera" 0.204606282039891
"prostate" "Chinchilla_lanigera" 0.168666655088098
"rare other tumour types" "Chinchilla_lanigera" 0.109565217391304
"renal" "Chinchilla_lanigera" 0.148462331181594
"sarcoma" "Chinchilla_lanigera" 0.231647204659811
"skin" "Chinchilla_lanigera" 0.139663592309471
"small intestine" "Chinchilla_lanigera" 0.183910148422819
"soft tissue sarcoma" "Chinchilla_lanigera" 0.130786039772263
"testicular" "Chinchilla_lanigera" -0.0551401713660933
"thyroid" "Chinchilla_lanigera" 0.239269347258361
"urothelial" "Chinchilla_lanigera" 0.336203448485112
"uterine" "Chinchilla_lanigera" 0.163190643071335
"all" "Chlorocebus_sabaeus" 0.733282432564711
"bladder" "Chlorocebus_sabaeus" 0.754029426397312
"breast" "Chlorocebus_sabaeus" 0.740911520529625
"central nervous system" "Chlorocebus_sabaeus" 0.691335486490266
"colon" "Chlorocebus_sabaeus" 0.741415663740099
"colorectal" "Chlorocebus_sabaeus" 0.732709415335448
"endometrial" "Chlorocebus_sabaeus" 0.717207238375599
"gastric" "Chlorocebus_sabaeus" 0.731554903047545
"glioma" "Chlorocebus_sabaeus" 0.75880339492216
"head and neck" "Chlorocebus_sabaeus" 0.739040191986897
"hepatocellular" "Chlorocebus_sabaeus" 0.772216940990652
"intestine" "Chlorocebus_sabaeus" 0.725253777581996
"kidney" "Chlorocebus_sabaeus" 0.74264268886833
"leukaemia" "Chlorocebus_sabaeus" 0.672459450237665
"liver" "Chlorocebus_sabaeus" 0.46716424118425
"lung" "Chlorocebus_sabaeus" 0.730750643409401
"lymphoma" "Chlorocebus_sabaeus" 0.710010083423186
"melanoma" "Chlorocebus_sabaeus" 0.739460138868269
"mesothelioma" "Chlorocebus_sabaeus" 0.829851313876514
"oesophagus" "Chlorocebus_sabaeus" 0.695250801208611
"other tumour types" "Chlorocebus_sabaeus" 0.783364156688453
"ovarian" "Chlorocebus_sabaeus" 0.744777350014217
"paediatric" "Chlorocebus_sabaeus" 0.723693023950417
"pancreas" "Chlorocebus_sabaeus" 0.727476159452126
"prostate" "Chlorocebus_sabaeus" 0.734398977553287
"rare other tumour types" "Chlorocebus_sabaeus" 0.681739130434783
"renal" "Chlorocebus_sabaeus" 0.707689429382308
"sarcoma" "Chlorocebus_sabaeus" 0.742528975078851
"skin" "Chlorocebus_sabaeus" 0.778667907876534
"small intestine" "Chlorocebus_sabaeus" 0.759988477787743
"soft tissue sarcoma" "Chlorocebus_sabaeus" 0.759376686454398
"testicular" "Chlorocebus_sabaeus" 0.715572433815568
"thyroid" "Chlorocebus_sabaeus" 0.72570295908755
"urothelial" "Chlorocebus_sabaeus" 0.787331148739354
"uterine" "Chlorocebus_sabaeus" 0.673384113901988
"all" "Choloepus_didactylus" 0.207429160827034
"bladder" "Choloepus_didactylus" 0.24426433860726
"breast" "Choloepus_didactylus" 0.172342423103352
"central nervous system" "Choloepus_didactylus" 0.222150468625006
"colon" "Choloepus_didactylus" 0.263092801614452
"colorectal" "Choloepus_didactylus" 0.219296867956546
"endometrial" "Choloepus_didactylus" 0.157223143485573
"gastric" "Choloepus_didactylus" 0.187865212790366
"glioma" "Choloepus_didactylus" 0.230634233979307
"head and neck" "Choloepus_didactylus" 0.201006414437692
"hepatocellular" "Choloepus_didactylus" 0.174957227657636
"intestine" "Choloepus_didactylus" 0.168962682482742
"kidney" "Choloepus_didactylus" 0.326494404393188
"leukaemia" "Choloepus_didactylus" 0.143812867834358
"liver" "Choloepus_didactylus" 0.267542651972181
"lung" "Choloepus_didactylus" 0.276658654740705
"lymphoma" "Choloepus_didactylus" 0.22471162949231
"melanoma" "Choloepus_didactylus" 0.25506754058131
"mesothelioma" "Choloepus_didactylus" 0.269130421039655
"oesophagus" "Choloepus_didactylus" 0.134289146075858
"other tumour types" "Choloepus_didactylus" 0.290681555121271
"ovarian" "Choloepus_didactylus" 0.212850420962852
"paediatric" "Choloepus_didactylus" 0.224628972854327
"pancreas" "Choloepus_didactylus" 0.149350259256658
"prostate" "Choloepus_didactylus" 0.194333193066644
"rare other tumour types" "Choloepus_didactylus" -0.306412809284328
"renal" "Choloepus_didactylus" 0.198523712103631
"sarcoma" "Choloepus_didactylus" 0.19559769863378
"skin" "Choloepus_didactylus" 0.180455653216148
"small intestine" "Choloepus_didactylus" 0.150864613082564
"soft tissue sarcoma" "Choloepus_didactylus" 0.147335608594963
"testicular" "Choloepus_didactylus" 0.144518848548892
"thyroid" "Choloepus_didactylus" 0.242788599845405
"urothelial" "Choloepus_didactylus" 0.254336179084557
"uterine" "Choloepus_didactylus" 0.192218486371255
"all" "Choloepus_hoffmanni" 0.20561775174713
"bladder" "Choloepus_hoffmanni" 0.257636095112418
"breast" "Choloepus_hoffmanni" 0.156616242457091
"central nervous system" "Choloepus_hoffmanni" 0.210876217301643
"colon" "Choloepus_hoffmanni" 0.278898751847803
"colorectal" "Choloepus_hoffmanni" 0.220161499291358
"endometrial" "Choloepus_hoffmanni" 0.141735141653416
"gastric" "Choloepus_hoffmanni" 0.193164039835945
"glioma" "Choloepus_hoffmanni" 0.218785289199754
"head and neck" "Choloepus_hoffmanni" 0.186414727777146
"hepatocellular" "Choloepus_hoffmanni" 0.146995740755845
"intestine" "Choloepus_hoffmanni" 0.184620457998281
"kidney" "Choloepus_hoffmanni" 0.31018270478449
"leukaemia" "Choloepus_hoffmanni" 0.16467450103256
"liver" "Choloepus_hoffmanni" 0.236295453592362
"lung" "Choloepus_hoffmanni" 0.27918871821999
"lymphoma" "Choloepus_hoffmanni" 0.232269940508728
"melanoma" "Choloepus_hoffmanni" 0.250232040224936
"mesothelioma" "Choloepus_hoffmanni" 0.33286288928709
"oesophagus" "Choloepus_hoffmanni" 0.139278881196615
"other tumour types" "Choloepus_hoffmanni" 0.271500175662722
"ovarian" "Choloepus_hoffmanni" 0.206719893029159
"paediatric" "Choloepus_hoffmanni" 0.275478273274329
"pancreas" "Choloepus_hoffmanni" 0.141048780532489
"prostate" "Choloepus_hoffmanni" 0.196614510288271
"rare other tumour types" "Choloepus_hoffmanni" -0.304806399647726
"renal" "Choloepus_hoffmanni" 0.194194250069231
"sarcoma" "Choloepus_hoffmanni" 0.212882496861767
"skin" "Choloepus_hoffmanni" 0.17359629289899
"small intestine" "Choloepus_hoffmanni" 0.167260728679537
"soft tissue sarcoma" "Choloepus_hoffmanni" 0.23508460144989
"testicular" "Choloepus_hoffmanni" -0.0311553779375433
"thyroid" "Choloepus_hoffmanni" 0.244581723122132
"urothelial" "Choloepus_hoffmanni" 0.232735749115256
"uterine" "Choloepus_hoffmanni" 0.170595094276971
"all" "Chrysochloris_asiatica" 0.200959684283128
"bladder" "Chrysochloris_asiatica" 0.249500295137201
"breast" "Chrysochloris_asiatica" 0.150198694202725
"central nervous system" "Chrysochloris_asiatica" 0.203874126835813
"colon" "Chrysochloris_asiatica" 0.278215924521168
"colorectal" "Chrysochloris_asiatica" 0.202933107962592
"endometrial" "Chrysochloris_asiatica" 0.128522885727876
"gastric" "Chrysochloris_asiatica" 0.170536015136619
"glioma" "Chrysochloris_asiatica" 0.198314910317923
"head and neck" "Chrysochloris_asiatica" 0.182710088992681
"hepatocellular" "Chrysochloris_asiatica" 0.185997199058171
"intestine" "Chrysochloris_asiatica" 0.191521846569743
"kidney" "Chrysochloris_asiatica" 0.281159011024058
"leukaemia" "Chrysochloris_asiatica" 0.150287495674133
"liver" "Chrysochloris_asiatica" 0.264784387465659
"lung" "Chrysochloris_asiatica" 0.241781107117846
"lymphoma" "Chrysochloris_asiatica" 0.203623028970911
"melanoma" "Chrysochloris_asiatica" 0.247235139923523
"mesothelioma" "Chrysochloris_asiatica" 0.266899802089377
"oesophagus" "Chrysochloris_asiatica" 0.13217371951027
"other tumour types" "Chrysochloris_asiatica" 0.25786016487176
"ovarian" "Chrysochloris_asiatica" 0.183871281262538
"paediatric" "Chrysochloris_asiatica" 0.21658769310033
"pancreas" "Chrysochloris_asiatica" 0.151679226590485
"prostate" "Chrysochloris_asiatica" 0.15083863978702
"rare other tumour types" "Chrysochloris_asiatica" -0.25327752406258
"renal" "Chrysochloris_asiatica" 0.179672807221578
"sarcoma" "Chrysochloris_asiatica" 0.189041292340987
"skin" "Chrysochloris_asiatica" 0.192289486931675
"small intestine" "Chrysochloris_asiatica" 0.140724642351485
"soft tissue sarcoma" "Chrysochloris_asiatica" 0.164181108574068
"testicular" "Chrysochloris_asiatica" 0.091822566625234
"thyroid" "Chrysochloris_asiatica" 0.221432442213322
"urothelial" "Chrysochloris_asiatica" 0.238574973564559
"uterine" "Chrysochloris_asiatica" 0.122432955571523
"all" "Colobus_angolensis" 0.715363730952863
"bladder" "Colobus_angolensis" 0.734612158649725
"breast" "Colobus_angolensis" 0.710728513265219
"central nervous system" "Colobus_angolensis" 0.681077939610578
"colon" "Colobus_angolensis" 0.715617257271932
"colorectal" "Colobus_angolensis" 0.719638241117628
"endometrial" "Colobus_angolensis" 0.702599149982367
"gastric" "Colobus_angolensis" 0.719142432551508
"glioma" "Colobus_angolensis" 0.737282583070916
"head and neck" "Colobus_angolensis" 0.733058724422588
"hepatocellular" "Colobus_angolensis" 0.736929433006623
"intestine" "Colobus_angolensis" 0.71507565360894
"kidney" "Colobus_angolensis" 0.727986353403356
"leukaemia" "Colobus_angolensis" 0.675576052272761
"liver" "Colobus_angolensis" 0.484693014877464
"lung" "Colobus_angolensis" 0.728231280454319
"lymphoma" "Colobus_angolensis" 0.697234049468612
"melanoma" "Colobus_angolensis" 0.719641207002876
"mesothelioma" "Colobus_angolensis" 0.777880476446328
"oesophagus" "Colobus_angolensis" 0.696356696597412
"other tumour types" "Colobus_angolensis" 0.779008255727983
"ovarian" "Colobus_angolensis" 0.723435157918185
"paediatric" "Colobus_angolensis" 0.656436288946024
"pancreas" "Colobus_angolensis" 0.703470129296294
"prostate" "Colobus_angolensis" 0.713743984506122
"rare other tumour types" "Colobus_angolensis" 0.669710822528916
"renal" "Colobus_angolensis" 0.7041577661114
"sarcoma" "Colobus_angolensis" 0.724996726566995
"skin" "Colobus_angolensis" 0.753363464205488
"small intestine" "Colobus_angolensis" 0.716888094226912
"soft tissue sarcoma" "Colobus_angolensis" 0.592830634099972
"testicular" "Colobus_angolensis" 0.65764762445001
"thyroid" "Colobus_angolensis" 0.721499254293553
"urothelial" "Colobus_angolensis" 0.754001680430244
"uterine" "Colobus_angolensis" 0.659708672015782
"all" "Condylura_cristata" 0.188366576339689
"bladder" "Condylura_cristata" 0.124102251657182
"breast" "Condylura_cristata" 0.156581866666671
"central nervous system" "Condylura_cristata" 0.204326622157404
"colon" "Condylura_cristata" 0.10942352131981
"colorectal" "Condylura_cristata" 0.200474517505713
"endometrial" "Condylura_cristata" 0.131993116123881
"gastric" "Condylura_cristata" 0.157756606833308
"glioma" "Condylura_cristata" 0.159464318496312
"head and neck" "Condylura_cristata" 0.0998060073934133
"hepatocellular" "Condylura_cristata" 0.142419677771156
"intestine" "Condylura_cristata" 0.206304476422835
"kidney" "Condylura_cristata" 0.31551808041514
"leukaemia" "Condylura_cristata" 0.127870476737364
"liver" "Condylura_cristata" 0.168397025344084
"lung" "Condylura_cristata" 0.257062921795722
"lymphoma" "Condylura_cristata" 0.169380506162003
"melanoma" "Condylura_cristata" 0.23650814104773
"mesothelioma" "Condylura_cristata" 0.19758111545326
"oesophagus" "Condylura_cristata" 0.159578174936823
"other tumour types" "Condylura_cristata" 0.293739938070979
"ovarian" "Condylura_cristata" 0.221672244370342
"paediatric" "Condylura_cristata" 0.223715488679043
"pancreas" "Condylura_cristata" 0.0896986772982436
"prostate" "Condylura_cristata" 0.147014856348622
"rare other tumour types" "Condylura_cristata" -0.505693224377596
"renal" "Condylura_cristata" 0.16574120505923
"sarcoma" "Condylura_cristata" 0.196559649930295
"skin" "Condylura_cristata" 0.162525521933838
"small intestine" "Condylura_cristata" 0.21831979646273
"soft tissue sarcoma" "Condylura_cristata" 0.194136704290324
"testicular" "Condylura_cristata" 0.318562813450983
"thyroid" "Condylura_cristata" 0.237395616375534
"urothelial" "Condylura_cristata" 0.321140899782766
"uterine" "Condylura_cristata" 0.179348442724071
"all" "Craseonycteris_thonglongyai" 0.206550667554167
"bladder" "Craseonycteris_thonglongyai" 0.241141448799008
"breast" "Craseonycteris_thonglongyai" 0.174350771303797
"central nervous system" "Craseonycteris_thonglongyai" 0.176618868328252
"colon" "Craseonycteris_thonglongyai" 0.246301269332141
"colorectal" "Craseonycteris_thonglongyai" 0.218338129515578
"endometrial" "Craseonycteris_thonglongyai" 0.14125906646183
"gastric" "Craseonycteris_thonglongyai" 0.182212020012022
"glioma" "Craseonycteris_thonglongyai" 0.224717704481947
"head and neck" "Craseonycteris_thonglongyai" 0.186490301973129
"hepatocellular" "Craseonycteris_thonglongyai" 0.21820543292631
"intestine" "Craseonycteris_thonglongyai" 0.181821749101706
"kidney" "Craseonycteris_thonglongyai" 0.20920851482401
"leukaemia" "Craseonycteris_thonglongyai" 0.173335381289101
"liver" "Craseonycteris_thonglongyai" 0.257398999134686
"lung" "Craseonycteris_thonglongyai" 0.266453149375229
"lymphoma" "Craseonycteris_thonglongyai" 0.190428552451395
"melanoma" "Craseonycteris_thonglongyai" 0.267116803300606
"mesothelioma" "Craseonycteris_thonglongyai" 0.310869761447681
"oesophagus" "Craseonycteris_thonglongyai" 0.125382608215482
"other tumour types" "Craseonycteris_thonglongyai" 0.27416490852617
"ovarian" "Craseonycteris_thonglongyai" 0.223285013135373
"paediatric" "Craseonycteris_thonglongyai" 0.367221732108621
"pancreas" "Craseonycteris_thonglongyai" 0.205221643576068
"prostate" "Craseonycteris_thonglongyai" 0.158394300701607
"rare other tumour types" "Craseonycteris_thonglongyai" -0.0228890622003272
"renal" "Craseonycteris_thonglongyai" 0.149871195156301
"sarcoma" "Craseonycteris_thonglongyai" 0.217157770916398
"skin" "Craseonycteris_thonglongyai" 0.197067432455065
"small intestine" "Craseonycteris_thonglongyai" 0.267288532943027
"soft tissue sarcoma" "Craseonycteris_thonglongyai" 0.198063776497678
"testicular" "Craseonycteris_thonglongyai" -0.0662680963104958
"thyroid" "Craseonycteris_thonglongyai" 0.234975081829598
"urothelial" "Craseonycteris_thonglongyai" 0.237449967868662
"uterine" "Craseonycteris_thonglongyai" 0.13281968396162
"all" "Cricetomys_gambianus" 0.199718429345883
"bladder" "Cricetomys_gambianus" 0.249419426892243
"breast" "Cricetomys_gambianus" 0.168604987925646
"central nervous system" "Cricetomys_gambianus" 0.19543837681589
"colon" "Cricetomys_gambianus" 0.23050033712588
"colorectal" "Cricetomys_gambianus" 0.20471724192093
"endometrial" "Cricetomys_gambianus" 0.133634615931393
"gastric" "Cricetomys_gambianus" 0.185518935350889
"glioma" "Cricetomys_gambianus" 0.259506469171314
"head and neck" "Cricetomys_gambianus" 0.185046078288591
"hepatocellular" "Cricetomys_gambianus" 0.222106986527142
"intestine" "Cricetomys_gambianus" 0.143134025933495
"kidney" "Cricetomys_gambianus" 0.3161934101973
"leukaemia" "Cricetomys_gambianus" 0.115139560380359
"liver" "Cricetomys_gambianus" 0.22373936065342
"lung" "Cricetomys_gambianus" 0.252029463024354
"lymphoma" "Cricetomys_gambianus" 0.189187829795981
"melanoma" "Cricetomys_gambianus" 0.260055721438905
"mesothelioma" "Cricetomys_gambianus" 0.412341935207561
"oesophagus" "Cricetomys_gambianus" 0.137092371669735
"other tumour types" "Cricetomys_gambianus" 0.280663299408832
"ovarian" "Cricetomys_gambianus" 0.207254356964342
"paediatric" "Cricetomys_gambianus" 0.215516213508274
